2018-02-22 00:26:37 INFO  TC001_VerifyLoginWithInvalidCredentials:28 - ================ Starting verifyLoginWithInvalidCredentials Test ==================
2020-02-11 14:34:46 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:34:46 INFO  PDPPage:48 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:34:51 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:34:55 INFO  HomePage:44 - clicked on foundation and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:36:01 INFO  PLPPage:48 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: face tape™ foundation']/img[@alt='face tape&trade; foundation'][1]'
2020-02-11 14:36:01 INFO  PDPPage:48 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:36:01 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (672b8a23fc9f246684e82ba9fb5eb931)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:38:33 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:38:33 INFO  HomePage:37 - moved to makeup and object is [[ChromeDriver: chrome on XP (f82adc8cf8cf3f6ba342ea294da5e9c2)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:42:25 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:42:25 INFO  HomePage:39 - moved to makeup and object is [[ChromeDriver: chrome on XP (409eb51589cc722669c2f46599ea0979)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:42:30 INFO  HomePage:46 - clicked on foundation and object is [[ChromeDriver: chrome on XP (409eb51589cc722669c2f46599ea0979)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:42:31 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (409eb51589cc722669c2f46599ea0979)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:42:43 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (409eb51589cc722669c2f46599ea0979)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:42:43 INFO  PDPPage:48 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (409eb51589cc722669c2f46599ea0979)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:42:44 INFO  HomePage:39 - moved to makeup and object is [[ChromeDriver: chrome on XP (409eb51589cc722669c2f46599ea0979)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:45:08 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:45:08 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (d83592259ddbb47b77c111aa18041c8d)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:45:13 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (d83592259ddbb47b77c111aa18041c8d)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:45:13 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (d83592259ddbb47b77c111aa18041c8d)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:45:23 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (d83592259ddbb47b77c111aa18041c8d)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:45:23 INFO  PDPPage:48 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (d83592259ddbb47b77c111aa18041c8d)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:45:24 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (d83592259ddbb47b77c111aa18041c8d)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:46:51 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:46:52 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:46:57 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:46:57 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:47:03 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:47:03 INFO  PDPPage:48 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:47:14 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:47:19 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:48:25 INFO  PLPPage:48 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: face tape™ foundation']/img[@alt='face tape&trade; foundation'][1]'
2020-02-11 14:48:25 INFO  PDPPage:48 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:48:25 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (7a4c8dc4f52455cf97a8b3860a7ea963)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:49:12 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:49:12 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:49:18 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:49:18 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:49:25 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:49:30 INFO  PDPPage:49 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:49:36 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:49:39 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:50:43 INFO  PLPPage:48 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: face tape™ foundation']/img[@alt='face tape&trade; foundation'][1]'
2020-02-11 14:50:54 INFO  PDPPage:49 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:50:59 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (b61d754ae3f395bcab6ac8078d4d63df)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:52:12 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:52:12 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:52:17 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:52:18 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:52:27 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:52:32 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:52:38 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:52:43 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:53:49 INFO  PLPPage:48 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: face tape™ foundation']/img[@alt='face tape&trade; foundation'][1]'
2020-02-11 14:53:54 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:53:54 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (a686098368238282129a98443dd14712)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:57:29 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 14:57:29 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:57:34 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:57:35 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 14:57:42 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 14:57:48 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:57:58 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 14:58:02 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 14:59:07 INFO  PLPPage:48 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: face tape™ foundation']/img[@alt='face tape&trade; foundation'][1]'
2020-02-11 14:59:12 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 14:59:12 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (2a33a1cbf322273fcdc137aea4701369)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 15:02:14 INFO  RemoveProductFromCart:24 - ================ Starting removeProduct Test ==================
2020-02-11 15:02:14 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 15:02:20 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 15:02:20 INFO  PLPPage:62 - clicked on first product and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //img[@alt='Close this Privacy Policy']]
2020-02-11 15:02:26 INFO  PLPPage:41 - clicked on first product and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //a[@title='Go to: Amazonian clay full coverage foundation SPF 15']]
2020-02-11 15:02:31 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 15:02:37 INFO  HomePage:43 - moved to makeup and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //li[@class='nav__level1--makeup nav__level1']//a[contains(text(),'makeup')]]
2020-02-11 15:02:41 INFO  HomePage:50 - clicked on foundation and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //li[@class='nav__level2--face nav__level2']//ul[@class='level-3']/li[contains(@class,'makeup-face-foundation')]/a[contains(text(),'foundation')]]
2020-02-11 15:03:48 INFO  PLPPage:48 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: face tape™ foundation']/img[@alt='face tape&trade; foundation'][1]'
2020-02-11 15:03:54 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 15:05:05 INFO  PLPPage:55 - clicked on first product and object is Proxy element for: DefaultElementLocator 'By.xpath: //a[@title='Go to: babassu foundcealer™ skincare foundation Broad Spectrum SPF 20']/img[@alt='babassu foundcealer&trade; skincare foundation Broad Spectrum SPF 20'][1]'
2020-02-11 15:05:10 INFO  PDPPage:51 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //button[@id='add-to-cart']]
2020-02-11 15:05:18 INFO  PDPPage:58 - clicked on Add to Bag and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //span[@class='minicart-quantity']]
2020-02-11 15:05:24 INFO  CartPage:32 - clicked on first product and object is [[ChromeDriver: chrome on XP (4a9bb27fbd649ccdd8e38b7ecb669d0e)] -> xpath: //table[@id='cart-table']//tbody/tr[1]/td[@class='remove']/button]
2020-02-11 15:05:24 INFO  RemoveProductFromCart:57 - ================ Ending removeProduct Test ==================
